"company_id","company_name","company_tag","company_salary","company_location","company_headcount","company_revenue","company_info","reg_dt","mod_dt"
"46806",원셀프월드,"커피·스낵바
50명이하
유망산업
설립3년이하
인원 급성장
연봉상위6~10%
식대지원
건강검진지원
디캠프선발유망스타트업","4389","서울특별시 강남구 도산대로 317, 11층","13",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""2\ub144 (\n2023\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,852\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""9\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""13\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""5\n\uba85\n/\n13\n\uba85""}","2025-04-20 19:04:15","2025-04-20 19:04:15"
"52289",세미에이아이,"보너스
유망산업
스톡옵션
AI 선도 기업",정보없음,서울 강남구 테헤란로 503,"3",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc758\uc57d\ud488, \uc758\ub8cc\uc6a9\ud488 \ubc0f \ud654\uc7a5\ud488 \ub3c4\ub9e4\uc5c5"", ""\uc5f0\ud601"": ""0\ub144 (\n2025\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""3\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2025-\ub2e4\uc0b0-0125""}","2025-04-20 19:04:19","2025-04-20 19:04:19"
"378",에임(AIM),"커피·스낵바
식대지원
50명이하
설립4~9년
스톡옵션
대출지원
연봉상위11~20%","3837",서울특별시 강남구 테헤란로5길 7 10층,"4","26.5억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""9\ub144 (\n2016\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""26\uc5b5 5,552\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,374\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""4\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2017-\uc11c\uc6b8\uac15\ub0a8-00075"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""4\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""17\n\uba85\n/\n14\n\uba85""}","2025-04-20 19:04:24","2025-04-20 19:04:24"
"38970",카레딧,"자기계발지원
50명이하
설립3년이하
연봉 업계평균이상","2208","서울 마포구 백범로31길 21, 서울창업허브 별관","4",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""2\ub144 (\n2023\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""2,924\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""5\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""4\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""6\n\uba85\n/\n2\n\uba85""}","2025-04-20 19:04:28","2025-04-20 19:04:28"
"12070",에이아이썸,"유망산업
식대지원
보너스
편의시설
50명이하
스톡옵션
인원 급성장
설립10년이상
연봉상위11~20%
누적투자100억이상
자기계발지원
AI 선도 기업","2879","서울시 강남구 선릉로 578, 6층(삼성동, 태정빌딩)",비공개,,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc601\ud654, \ube44\ub514\uc624\ubb3c \ubc0f \ubc29\uc1a1 \ud504\ub85c\uadf8\ub7a8 \uc81c\uc791\uc5c5"", ""\uc5f0\ud601"": ""12\ub144 (\n2013\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc0dd\ud65c\uc6a9 \uc12c\uc720\uc81c\ud488, \uc758\ubcf5, \uc758\ubcf5 \uc561\uc138\uc11c"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,370\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\ubc15\uc138\ub828"", ""\ud648\ud398\uc774\uc9c0"": ""www.aisum.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""\ube44\uacf5\uac1c"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2018-\uc11c\uc6b8\uac15\ub0a8-01172"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""\ube44\uacf5\uac1c"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""\ube44\uacf5\uac1c""}","2025-04-20 19:04:33","2025-04-20 19:04:33"
"50357",서치라이트,"50명이하
식대지원
AI 선도 기업","1971","서울 노원구 동일로174길 27, 서울창업디딤터 301호","4",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""1\ub144 (\n2024\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""2,540\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""2\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""4\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""0\n\uba85\n/\n4\n\uba85""}","2025-04-20 19:04:37","2025-04-20 19:04:37"
"8441",슈어소프트테크,"자기계발지원
연봉상위11~20%
301~1,000명
인원 급성장
설립10년이상
식대지원
리프레시휴가
복지포인트
사내동호회
누적투자100억이상","3196",경기도 성남시 수정구 금토로80번길 37 인피니티타워 E동,"468","332억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""23\ub144 (\n2002\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""332\uc5b5 256\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,082\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ub2e5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""298830"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\ubc30\ud604\uc12d"", ""\ud648\ud398\uc774\uc9c0"": ""www.suresofttech.com/"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""382\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2016-\uc11c\uc6b8\uac15\ub0a8-00564"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""468\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""63\n\uba85\n/\n100\n\uba85""}","2025-04-20 19:04:42","2025-04-20 19:04:42"
"879",핀크(Finnq),"휴가비
건강검진지원
육아휴직
유급휴가
자기계발지원
커피·스낵바
편의시설
51~300명
설립4~9년
자유로운휴가
연봉상위6~10%
인원 급성장
식대지원
AI 선도 기업","4066",서울시 중구 남대문로9길 40 센터플레이스 22층,"87","59.3억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""9\ub144 (\n2016\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""59\uc5b5 3,813\ub9cc\n\uc6d0"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,805\n\ub9cc\uc6d0"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""75\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2017-\uc11c\uc6b8\uc911\uad6c-1146""}","2025-04-20 19:04:46","2025-04-20 19:04:46"
"33037",아이티로그,"식대지원
커피·스낵바
50명이하
설립10년이상
연봉 업계평균이상","2375",서울특별시 구로구 디지털로33길 28 우림이비지센터 1차 308호,"31",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uac00\uc804\uc81c\ud488, \ud1b5\uc2e0\uc7a5\ube44 \ubc0f \ubd80\ud488 \ub3c4\ub9e4\uc5c5"", ""\uc5f0\ud601"": ""16\ub144 (\n2009\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""3,551\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""2\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""28\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2011-\uc11c\uc6b8\uad6c\ub85c-0239"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""31\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""10\n\uba85\n/\n8\n\uba85""}","2025-04-20 19:04:50","2025-04-20 19:04:50"
"99",버즈빌(buzzvil),"편의시설
자기계발지원
건강검진지원
식대지원
사내동호회
커피·스낵바
51~300명
설립10년이상
누적투자100억이상
원티드 픽
장비지원
연봉상위6~10%","3812",서울특별시 송파구 석촌호수로 272 MY빌딩 2~5층,"107","596.7억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uad11\uace0 \ub300\ud589\uc5c5"", ""\uc5f0\ud601"": ""12\ub144 (\n2013\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uad11\uace0 \ub300\ud589\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""596\uc5b5 7,272\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,751\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""107\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2020-\uc11c\uc6b8\uc1a1\ud30c-3607"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""107\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""48\n\uba85\n/\n44\n\uba85""}","2025-04-20 19:04:55","2025-04-20 19:04:55"
"18833",부스터스,"커피·스낵바
자기계발지원
자유로운휴가
식대지원
51~300명
설립4~9년
누적투자100억이상
원티드 픽
연봉상위11~20%
인원 급성장","3240","서울시 강남구 테헤란로 415, L7 HOTEL 강남타워 스파크플러스 3층","97",비공개,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc758\uc57d\ud488, \uc758\ub8cc\uc6a9\ud488 \ubc0f \ud654\uc7a5\ud488 \ub3c4\ub9e4\uc5c5"", ""\uc5f0\ud601"": ""6\ub144 (\n2019\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc804\ubb38, \uacfc\ud559 \ubc0f \uae30\uc220 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""\ube44\uacf5\uac1c"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,744\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\ucd5c\uc724\ud638"", ""\ud648\ud398\uc774\uc9c0"": ""boosters.kr"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""84\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2019-\uc11c\uc6b8\uac15\ub0a8-03195"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""97\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""29\n\uba85\n/\n51\n\uba85""}","2025-04-20 19:05:00","2025-04-20 19:05:00"
"46807",도슨티,"50명이하
설립3년이하
인원 급성장
누적투자100억이상
AI 선도 기업","2203","서울 관악구 호암로 597, 관악S밸리 마이워크스페이스 402호","14",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""2\ub144 (\n2023\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""2,917\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""2\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""10\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc131\ub0a8\ubd84\ub2f9A-0015"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""14\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""6\n\uba85\n/\n13\n\uba85""}","2025-04-20 19:05:04","2025-04-20 19:05:04"
"35335",에피넷,"50명이하
설립10년이상
연봉상위11~20%
건강검진지원
휴가비
보너스","3263",경기도 안양시,"14",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""22\ub144 (\n2003\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc778\ubb38 \ubc0f \uc0ac\ud68c\uacfc\ud559 \uc5f0\uad6c\uac1c\ubc1c\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,020\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""15\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2014-\uacbd\uae30\uc548\uc591-00925"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""14\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""2\n\uba85\n/\n3\n\uba85""}","2025-04-20 19:05:08","2025-04-20 19:05:08"
"1053",타다(VCNC),"건강검진지원
커피·스낵바
무제한연차
자기계발지원
식대지원
50명이하
연봉상위6~10%
설립10년이상
인원 급성장","3737","서울시 성동구 상원길 26, 밀크빌딩 7층","38","47.9억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\ucef4\ud4e8\ud130 \ud504\ub85c\uadf8\ub798\ubc0d \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""14\ub144 (\n2011\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""47\uc5b5 9,850\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,749\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""36\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc11c\uc6b8\uc131\ub3d9-0057"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""38\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""7\n\uba85\n/\n12\n\uba85""}","2025-04-20 19:05:12","2025-04-20 19:05:12"
"3467",딥노이드(Deepnoid),"유망산업
자기계발지원
육아휴직
건강검진지원
보너스
커피·스낵바
출산휴가
51~300명
인원 급성장
설립10년이상
누적투자100억이상
연봉 업계평균이상
AI 선도 기업","3193","서울 구로구 디지털로33길 48, 19층","166","31.8억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""17\ub144 (\n2008\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""31\uc5b5 8,154\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,331\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ub2e5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""315640"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\ucd5c\uc6b0\uc2dd"", ""\ud648\ud398\uc774\uc9c0"": ""www.deepnoid.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""161\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2009-\uc11c\uc6b8\uac15\ub0a8-02144"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""166\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""64\n\uba85\n/\n90\n\uba85""}","2025-04-20 19:05:17","2025-04-20 19:05:17"
